id,clean_text,sentiment
9K4aWWoXuyU_0,background voices randi zuckerberg gtgt hi names randi im thrilled obama administration internet,2
273207_0,reviewing shop girl,2
uogwnZGb-iE_13,ive met amazing youtubers people like,2
NG7QLq4XlWo_9,so youre rethinking copy job description recruitment marketing standpoint think copy,2
1x7kf9vArjU_3,one easiest ways days actually go online,2
74101_8,the whole plot line umm silly stupid,2
BseI8-TYWm8_2,as law moves forward game organizations sitting fence,2
RImmdklTOW0_4,the way tell actually trying,2
lKTeLK8nq8w_10,and without mario sonic wouldnt even exist,2
nUZYqTRSGDw_7,if start investing young age becomes habit becomes like second nature,2
j1m6ctAgjsM_9,believe either scaling up retraction,2
Rt9rN1ntS3E_3,and rollerskatingrollerblading fight barbershop quartet sing clones,2
xmLJHru6Z1M_12,you want low steady tone steady pace rather high pitched fast pace,2
qd6YuFGcBGk_14,so parents might want give quick look product review hit publish online,2
BLFUj7_uy_0_0,through early emerging nations extraordinarily well exporting lot goods western countries like america,2
9QI-9w_VdB4_0,now something else want aware evaluating particular situation every time youre,2
qjMyjLSORY4_32,ou read stories like thebusymarketercomnews youll find link,2
e1E5W_ZefmY_0,credit card sales recorded cash sales except retailer incurs processing fee able accept credit cards these fees range depending type card amount business retailer,2
XFJQJb0yaKY_2,ou might know person youre giving eulogy might,2
N0pKIn6VhOw_1,this first year sales use tax transaction ive learned lot since new product,2
S_mxvk4LEh0_12,you contact office hours office phone email im,2
--qXJuDtHPw_5,see writer somebody incredible command mechanics english language,2
1CjUHNYzW1E_11,just keep writing god takes break,2
WbtsuXkaGeg_1,my name frederick ricky burchell entertainment behalf expert village today going talk producing manufacturing marketing distributing independent cd,2
130456_2,its umm definitely cult movie favorite,2
rC29Qub0U7A_5,we accomplish goals reviewing law pertains mandatory child abuse reporting,2
g9rNhtFG9aU_0,so youre meeting somebody youre getting ready say hello handshake,2
qDfSYz0PX9g_2,therefore important control emotions let emotions control,2
mgpoY1-110U_7,couple great tips memorizing monologues one line time,2
gcpsSao7kHM_5,there several users saying lose products page states week,2
238645_1,this melissa,2
39lcRCFvV-s_23,and glasses definitely caused improvement concept selfimage whatever thats worth,2
206051_15,it worst movie think ive ever seen whole life,2
20LfN8ENbhM_6,ake sure focus strengths,2
OKSx1zxHGpQ_3,would recommend ordering vista print link video description inbox havent actually got link already buy business cards,2
c5AJbOd794U_5,is learned two days paul,2
P0UHzR4CmYg_1,processes automated oneonone conversations meant relationshipbuild cannot,2
ARNWtLCbfW4_1,today going talk write job application letters,2
QVyxySAaehE_3,think rewarding mean know difficult kept box also know speechlanguage pathologist communication extremely important,2
an_GzG40hcE_0,hi name chloe video marketer red wagon marketing,2
r46amqjpWgg_22,once youve timed speech know long going go long way keeping peoples attention,2
jqKzaEniiKo_5,all income goes schedule personal should partnership multimember llc file federal partnership tax return,2
251646_2,it stars ted danson queen latifah uhh diane keaton,2
-wny0OAz3g8_8,modern look issues seen work sociologist william julius wilson,2
FfavRdRKsAQ_9,think important ceo establish right kind culture get results right fashion,2
wOKWTFYYMuk_9,so agencies present amp start big showing big idea works retail would translated line circulars places might go get information getting ready shop way back radio print television,2
luQfWSfb1s0_9,and since course builder built top google app engine theres limit number students,2
o2XbNJDpOlc_6,if want holy spirit baptism need go jesus,2
244836_1,umm august rush,2
j6R1NTrosuM_1,sample interview question job interview see years,2
6xvVFYR5di0_0,tells best way find put house get channels,2
HXuRR2eBHHQ_11,im excited shake hands founders see everybody gonna great time together,2
ogGweZUAVtU_21,and month youre using balance,2
q7BxnIM2_z0_5,so well lower taxes easier access growing markets rising exports good news factories farmers ranchers service providers,2
mVnqP-vLpuo_0,but maybe help us thinking,2
74101_2,its called dreamgirls starring beyonce knowles jennifer hudson jamie foxx umm several different famous umm people,2
234053_12,we also frank millers vision realized film three hundred spartans,2
276217_27,like liked storyline,2
d38u9n5GOLM_22,and dont forget places need world germany,2
367576_3,thats went see movie,2
97095_1,today ill reviewing movie live free die hard stutter came couple days ago im reviewing umm,2
Hkt_kncJGVM_1,it gave lot thought provoking ideas,2
d99mfGIenCo_12,when index increasing investors assume stock markets increase higher corporate profits,2
c5VEvmutmVg_10,we lot scientific work also lot maintenance,2
244180_9,it good,2
97095_37,highly recommend go watch live free die hard,2
97095_13,uhh basically goes umm premise story theres computer hacker umm trying uhh like bring end days armageddon united states hacking like transportation systems banking systems air traffic everything,2
F8KE2ZhoUe4_16,dont forget bring original passport immigration documents immigration checkin appointment,2
266396_32,okay and think hes going like awesome actor know worst performance career,2
uea5xJZygsc_7,there many things add started way back look hip hop look hip hop grown hip hop love heart hip hop,2
SmftC-VAfYQ_3,look forward days program its simple addition newsletters we also get weekly social media daily social media things post various social media accounts,2
92291_0,hi name mary today ill reviewing movie recently saw theaters called are we done yet and umm part series ice cube,2
taGs3-SMoYM_1,but saw kathi would come actually help come systems management systems actually help purge things need,2
Emi9cw9xa00_14,they want know believe trust depend wont let,2
nD1R4UedEDo_12,someone office may expertise area,2
LcfubBagG6Q_2,amy pham there verifiable style revolution happening oakland california right,2
Cj7R36s4dbM_11,but loyalty desirable trait also ultimately made kind complicated hero,2
PEBwwe0PLZ8_7,im going talk bit experience simcom,2
CIqRibqChDQ_0,now next thing want avoid im going go ahead tell right front tell hard,2
83859_30,they believe pacino de niro rivals together one scene time,2
JNhqI4JtPXA_7,well understand us right,2
6gtfeIqGasE_0,hook kind burnt burnt coral called like actually color say,2
0DBfvvIVmqY_1,what books currently reading,2
FHDVQkU-nGI_7,second talk great fit would position,2
bfy28AlY-TQ_3,seven world zoo four,2
j1m6ctAgjsM_3,and kind meetings company,2
2o2ljA0QD7g_4,but next topic next step take first time producer,2
vM3YB7LmMq4_23,you know matthew lets save one next episode weve got much share people one area think worth another episode,2
44780_4,it well reviewed liked critics,2
SqofxdeEcjg_9,and also create environment equitable gives everybody chance make contribution productive way,2
iXiMifHNKPI_13,without basic rules native speakers would find lost time hope nonnative speakers,2
_on_E-ZWy0I_22,if found video helpful please like subscribe channel leave comment,2
k5-3KuvCFms_0,so ok like right example haitians need come america,2
YcJ5RJYUr7Y_28,realize said overhire might know,2
mgovo8VYtvk_27,recently read editing requires aptitude inherent acquired reading,2
XVSDfgstFUQ_1,the series follows god apollo turned mortal year old boy punishment imagine hijinks happen,2
gcFECfN4BCU_17,so people say what people say living those things actually represented personal brand,2
39lcRCFvV-s_8,also got glasses,2
6EDoVEm16fU_13,ive come back placement much motivated know whats need get,2
mmg_eTDHjkk_0,welcome tuesday tip we middle gift giving season,2
209758_14,which great think umm know someone really doesnt dont really like widescreen im great gives option,2
d0QNH2vcDgU_22,weve chosen recruit uncc weve great luck past feel like students great fit organization,2
245276_9,marlon wayans yeah lets get hes hes stutter great serious roles,2
216007_1,im liz im talk the hitchhikers guide galaxy based beloved series books douglas adams may rest peace,2
DdUJojoFU_c_1,following news company intersected new highgrade silver vein san felipe analyst kwongmun achong low reiterated buy rating month target premium price day report issued,2
a4vRa-_nuJw_0,believe jesus met him he loves leads he protects he proven he real many times,2
wvLEIxt-_V0_0,hope lot fun working pirate fleet app,2
84133_3,as rules,2
-qDkUB0GgYY_5,one finished still within buy range another hit profittaking zone breaking little back find keep eye link description ill analysis make sure share comments us,2
-WXXTNIJcVM_1,ts fun great workout,2
213619_0,hey expotv,2
X6N7UEFJLNY_5,the beauty matter decide log computer long internet access see vehicle given time,2
lEsFI5YJGDo_13,you known seconds,2
w_qYZSVx2dM_2,dont work walmart hired make video made video give important information want know working walmart,2
367506_9,but really really like movie,2
Wfn7XvSEwUA_3,like okay want know woman say time period knew everybody,2
K62NK2KYhws_3,our next initiative marketing messaging position reposition product organization create compellingly unique selling proposition,2
H26MMmrHTlQ_3,we wil find mainly afternoon temperatures in the and eight lots of places through the champlain valley,2
QbJiphIpzYc_2,and coproduction model cobranding kind model going important companies aware use use social media right way,2
4Q95Lg3Icho_19,lost count honest along the color purple schindlers list seen movies many times know whats going happen movies know outcome know hide eyes know know going funny still love seeing,2
206051_4,magoriums wonder emporium better,2
206051_1,this vasily going reviewing mr,2
XAazxiP6tP0_6,by talking sharing url conference online,2
6TDXQtGUNEs_11,reason focus negative energy system tuned issue want deal,2
